Year,Month,Day,Province,Fire_ID,Latitude,Longitude,Start_Date,Detect_Date,Cause,Size,Fire_Region,Fire_Zone,EcoZone,EcoRegion,EcoDistrict
1994,5,30,WBNP,94WB001,58.579,-113.622,5/30/94,0/0/00,LTG,829.00,NA,NA,9,136,578
1994,6,4,WBNP,94WB003,60.371,-115.008,6/4/94,0/0/00,LTG,5490.00,NA,NA,4,64,243
1994,6,25,WBNP,94WB022,59.642,-114.908,6/25/94,0/0/00,LTG,31549.00,NA,NA,4,67,254
1994,7,2,WBNP,94WB027,59.514,-115.208,7/2/94,0/0/00,LTG,335.00,NA,NA,4,67,254
1994,7,24,WBNP,94WB040,59.656,-114.022,7/24/94,0/0/00,LTG,19220.00,NA,NA,4,64,243
1994,8,4,WBNP,94WB044,59.595,-114.62,8/4/94,0/0/00,LTG,7676.00,NA,NA,4,67,253
1994,8,4,WBNP,94WB045*,59.083,-114,8/4/94,0/0/00,LTG,693.00,NA,NA,4,67,254
1994,8,11,WBNP,94WB047,58.937,-113.829,8/11/94,0/0/00,LTG,254.00,NA,NA,9,136,576
1994,9,1,WBNP,94WB054*,58.621,-113.907,9/1/94,0/0/00,LTG,450.00,NA,NA,9,136,577
1994,6,16,YK,199402021,61.772,-134.529,6/16/94,0/0/00,LTG,7832.53,XY,EXT,12,175,897
1994,7,13,YK,199404009,61.374,-129.898,7/13/94,0/0/00,LTG,17657.09,WL,EXT,12,181,924
1994,7,14,YK,199404016,60.923,-127.696,7/14/94,0/0/00,LTG,1654.65,WL,EXT,12,182,930
1994,7,22,YK,199404019,60.865,-126.243,7/22/94,0/0/00,LTG,904.73,WL,EXT,12,182,931
1994,7,24,YK,199404020,61.283,-129.667,7/24/94,0/0/00,LTG,325.48,WL,INT,12,181,924
1994,6,16,YK,199405001,61.833,-131.883,6/16/94,0/0/00,LTG,442.73,RR,INT,12,176,903
1994,7,10,YK,199405002,61.915,-132.672,7/10/94,0/0/00,LTG,1647.41,RR,INT,12,178,912
1994,7,12,YK,199405004,62.108,-131.983,7/12/94,0/0/00,LTG,6157.61,RR,INT,12,176,901
1994,7,15,YK,199405007,62.253,-132.288,7/15/94,0/0/00,LTG,20863.25,RR,EXT,12,176,901
1994,7,18,YK,199405009,61.717,-132.083,7/18/94,0/0/00,LTG,10119.27,RR,INT,12,176,903
1994,7,24,YK,199405015,62.333,-130.817,7/24/94,0/0/00,LTG,1185.84,RR,EXT,11,171,879
1994,7,25,YK,199405017,62.217,-130.45,7/25/94,0/0/00,LTG,6085.00,RR,EXT,12,176,903
1994,7,27,YK,199405018,62.1,-131.4,7/27/94,0/0/00,LTG,8737.66,RR,EXT,12,176,903
1994,7,27,YK,199405019,62.365,-130.933,7/27/94,0/0/00,LTG,23643.24,RR,EXT,12,176,903
1994,7,17,YK,199405022,62.683,-131.833,7/17/94,0/0/00,LTG,3675.75,RR,EXT,11,171,876
1994,7,17,YK,199405023,62.817,-131.8,7/17/94,0/0/00,LTG,10394.24,RR,INT,11,171,878
1994,7,17,YK,199405024,63.083,-131.8,7/17/94,0/0/00,LTG,23120.70,RR,EXT,11,171,878
1994,6,15,YK,199406004,61.982,-136.3,6/15/94,0/0/00,LTG,355.70,CA,INT,12,175,897
1994,6,15,YK,199406006,61.974,-134.956,6/15/94,0/0/00,LTG,27586.25,CA,EXT,12,175,897
1994,6,15,YK,199406009,62.85,-134.2,6/15/94,0/0/00,LTG,10870.77,CA,EXT,12,176,901
1994,6,15,YK,199406010,62.067,-137.9,6/15/94,0/0/00,LTG,669.48,CA,EXT,12,172,883
1994,7,12,YK,199406013,62.797,-134.233,7/12/94,0/0/00,LTG,18230.19,CA,EXT,12,176,901
1994,7,16,YK,199406021,62.542,-137.313,7/16/94,0/0/00,LTG,24270.87,CA,INT,12,175,897
1994,8,2,YK,199406026,62.652,-137.809,8/2/94,0/0/00,LTG,2371.55,CA,INT,12,172,883
1994,8,2,YK,199406027,62.761,-137.675,8/2/94,0/0/00,LTG,3667.80,CA,INT,12,175,897
1994,6,14,YK,199407002,62.517,-138.733,6/14/94,0/0/00,LTG,470.48,BC,EXT,12,172,883
1994,6,16,YK,199407004,62.608,-140.756,6/16/94,0/0/00,LTG,577.03,BC,EXT,12,172,882
1994,6,18,YK,199407006,62.178,-138.123,6/18/94,0/0/00,LTG,2130.43,BC,EXT,12,172,883
1994,8,2,YK,199407008,62.733,-138.05,8/2/94,0/0/00,LTG,9319.73,BC,EXT,12,172,883
1994,8,2,YK,199407009,62.692,-138.024,8/2/94,0/0/00,LTG,3271.84,BC,EXT,12,172,883
1994,8,12,YK,199407013,62.483,-139.75,8/12/94,0/0/00,LTG,1792.40,BC,INT,12,172,885
1994,6,15,YK,199408004,63.25,-140.45,6/15/94,0/0/00,LTG,13835.29,DA,EXT,12,172,882
1994,6,16,YK,199408007,65.372,-138.084,6/16/94,0/0/00,LTG,1159.73,DA,INT,11,168,866
1994,6,16,YK,199408008,65.4,-138.483,6/16/94,0/0/00,LTG,816.94,DA,EXT,11,168,866
1994,6,17,YK,199408010,63.7,-140.25,6/17/94,0/0/00,LTG,1456.10,DA,EXT,12,172,882
1994,6,17,YK,199408011,63.291,-139.689,6/17/94,0/0/00,LTG,622.38,DA,INT,12,172,882
1994,7,13,YK,199408020,65.614,-138.344,7/13/94,0/0/00,LTG,6690.92,DA,EXT,11,169,868
1994,7,14,YK,199408025,63.266,-139.875,7/14/94,0/0/00,LTG,4475.88,DA,EXT,12,172,882
1994,8,2,YK,199408037,64.213,-138.45,8/2/94,0/0/00,LTG,2834.94,DA,INT,11,170,872
1994,8,2,YK,199408039,63.69,-137.95,8/2/94,0/0/00,LTG,366.91,DA,INT,12,176,900
1994,8,3,YK,199408040,63.817,-137.7,8/3/94,0/0/00,LTG,9526.10,DA,INT,12,176,900
1994,8,4,YK,199408045,64.74,-140.62,8/4/94,0/0/00,LTG,2566.62,DA,EXT,11,168,867
1994,8,4,YK,199408046,63.736,-138.308,8/4/94,0/0/00,LTG,13793.68,DA,INT,12,172,881
1994,8,4,YK,199408047,64.953,-140.521,8/4/94,0/0/00,LTG,348.95,DA,EXT,11,168,867
1994,6,18,YK,199409003,63.986,-133.997,6/18/94,0/0/00,LTG,5122.39,MA,EXT,12,176,899
1994,7,12,YK,199409005,63.147,-137.512,7/12/94,0/0/00,LTG,1144.94,MA,EXT,12,175,896
1994,7,12,YK,199409007,63.334,-136.524,7/12/94,0/0/00,LTG,1326.22,MA,INT,12,176,901
1994,7,12,YK,199409009,63.906,-136.357,7/12/94,0/0/00,LTG,1000.61,MA,INT,12,176,898
1994,7,12,YK,199409010,64.024,-136.232,7/12/94,0/0/00,LTG,479.60,MA,INT,12,176,898
1994,7,13,YK,199409013,63.153,-137.815,7/13/94,0/0/00,LTG,1745.53,MA,EXT,12,175,896
1994,7,13,YK,199409014,63.28,-135,7/13/94,0/0/00,LTG,27880.16,MA,INT,12,176,901
1994,7,13,YK,199409015,64.128,-135.396,7/13/94,0/0/00,LTG,2178.75,MA,EXT,12,176,898
1994,7,14,YK,199409016,63.8,-134.517,7/14/94,0/0/00,LTG,977.15,MA,INT,12,176,898
1994,7,18,YK,199409021,63.151,-137.648,7/18/94,0/0/00,LTG,341.14,MA,EXT,12,175,896
1994,7,25,YK,199409022,63.549,-134.268,7/25/94,0/0/00,LTG,6818.13,MA,EXT,12,176,899
1994,7,31,YK,199409023,64.083,-136.2,7/31/94,0/0/00,LTG,5192.08,MA,EXT,12,176,898
1994,7,31,YK,199409024,63.049,-132.85,7/31/94,0/0/00,LTG,14108.28,MA,INT,12,176,901
1994,8,1,YK,199409028,63.533,-134.867,8/1/94,0/0/00,LTG,7269.44,MA,INT,12,176,900
1994,8,3,YK,199409031,64.245,-136.266,8/3/94,0/0/00,LTG,3286.08,MA,EXT,12,176,898
1994,8,3,YK,199409032,63.075,-133.364,8/3/94,0/0/00,LTG,10066.70,MA,EXT,12,176,901
1994,8,10,YK,199409036,63.833,-135.6,8/10/94,0/0/00,LTG,662.63,MA,INT,12,176,898
1994,8,13,YK,199409038,63.783,-134,8/13/94,0/0/00,LTG,8374.66,MA,EXT,12,176,899
1994,8,13,YK,199409039,63.873,-134.201,8/13/94,0/0/00,LTG,239.66,MA,EXT,12,176,898
1994,8,13,YK,199409040,64.004,-133.515,8/13/94,0/0/00,LTG,2472.02,MA,EXT,11,170,870
1994,8,13,YK,199409041,63.633,-132.667,8/13/94,0/0/00,LTG,6866.14,MA,EXT,12,176,899
1994,7,16,YK,199410004,66.018,-136.451,7/16/94,0/0/00,LTG,1281.79,OC,EXT,11,169,868
1994,8,19,YK,199410006,66.039,-138.313,8/19/94,0/0/00,LTG,2147.23,OC,EXT,11,169,868
1995,5,6,AB,DF1-006-95,57.4991,-114.722,5/6/95,5/8/95,LTG,496.20,DF1,INT,9,142,607
1995,5,27,AB,DF1-013-95,58.8035,-115.6379,5/27/95,5/27/95,LTG,129408.90,DF1,INT,4,67,254
1995,5,28,AB,DF1-014-95,59.0689,-115.4553,5/28/95,5/28/95,LTG,5692.10,DF1,INT,4,67,254
1995,4,27,AB,DF2-001-95,59.112,-118.0314,4/27/95,4/27/95,MAN,200.00,DF2,INT,4,64,244
1995,5,27,AB,DF2-011-95,58.8617,-117.0108,5/27/95,5/27/95,LTG,33558.20,DF2,INT,4,64,244
1995,5,28,AB,DF3-011-95,58.2076,-118.5411,5/28/95,5/28/95,UNK,2920.10,DF3,INT,4,64,245
1995,5,8,AB,DF3-012-95,58.7196,-118.9532,5/8/95,5/28/95,MAN,3448.60,DF3,INT,4,64,244
1995,6,5,AB,DF3-015-95,58.8105,-118.6789,6/5/95,6/5/95,MAN,286.70,DF3,INT,4,64,244
1995,8,13,AB,DF3-035-95,58.7923,-118.9463,8/13/95,8/13/95,MAN,2051.40,DF3,INT,4,64,244
1995,9,11,AB,DF3-041-95,58.8177,-118.721,9/11/95,9/11/95,MAN,215.30,DF3,INT,4,64,244
1995,5,28,AB,DL1-009-95,56.0806,-112.2983,5/28/95,5/28/95,LTG,132678.70,DL1,INT,9,142,609
1995,5,28,AB,DL1-010-95,59.076,-110.7126,5/28/95,5/28/95,LTG,537.10,DL1,INT,5,69,263
1995,6,14,AB,DL1-033-95,57.6587,-111.2186,6/14/95,6/14/95,LTG,486.10,DL1,INT,9,136,579
1995,5,13,AB,DL1-035-95,57.357,-110.374,5/13/95,5/14/95,LTG,237.00,DL1,INT,9,147,632
1995,5,2,AB,DL2-061-95,55.8118,-110.0082,5/2/95,5/23/95,LTG,13850.20,DL2,INT,9,147,641
1995,5,23,AB,DP1-017-95,56.7244,-116.5429,5/23/95,5/27/95,LTG,7035.70,DP1,INT,9,139,601
1995,6,2,AB,DP1-024-95,56.0887,-116.5279,6/2/95,6/2/95,LTG,1815.00,DP1,INT,9,144,612
1995,5,28,BC,C10125,53.098,-124.285,5/28/95,0/0/00,UNK,2293.30,7,NA,14,202,975
1995,5,22,BC,G60094,56.372,-124.417,5/22/95,0/0/00,UNK,339.00,4,NA,14,199,964
1995,5,27,BC,G60107,57.35,-125.6,5/27/95,0/0/00,UNK,12428.00,4,NA,12,180,920
1995,5,9,BC,G70055,55.633,-120.683,5/9/95,0/0/00,UNK,272.00,4,NA,9,145,618
1995,5,7,BC,G80053,56.833,-121.133,5/7/95,0/0/00,UNK,1000.00,4,NA,9,137,585
1995,6,11,BC,R90073,58.733,-132.717,6/11/95,0/0/00,UNK,15188.00,3,NA,12,179,917
1995,6,11,BC,R90074,58.933,-132.667,6/11/95,0/0/00,UNK,2688.00,3,NA,12,180,918
1995,6,11,BC,R90075,58.75,-132.667,6/11/95,0/0/00,UNK,3625.00,3,NA,12,179,917
1995,6,10,BC,R90085,59.055,-131.536,6/10/95,0/0/00,UNK,6178.00,3,NA,12,177,905
1995,7,5,BC,R90110,59.217,-134.318,7/5/95,0/0/00,UNK,224.00,3,NA,12,179,916
1995,9,10,BC,V10257,49.733,-121.367,9/10/95,0/0/00,UNK,1003.00,2,NA,13,192,950
1995,5,30,MB,1042105,56.64,-101.71,5/30/95,0/0/00,LTG,1998.80,1,INT,6,88,344
1995,5,29,MB,1045102,56.4,-100.88,5/29/95,0/0/00,LTG,17719.20,1,INT,6,88,353
1995,5,30,MB,1047105,56.08,-100.81,5/30/95,0/0/00,LTG,1132.10,1,INT,6,88,353
1995,5,31,MB,1049108,54.28,-98.97,5/31/95,0/0/00,LTG,396.80,1,INT,9,148,663
1995,5,31,MB,1050108,54.32,-98.9,5/31/95,0/0/00,LTG,2092.90,1,INT,9,148,663
1995,5,31,MB,1052108,54.6,-99.12,5/31/95,0/0/00,LTG,2219.00,1,INT,9,148,663
1995,5,31,MB,1057108,54.32,-99.22,5/31/95,0/0/00,LTG,213.50,1,INT,9,148,663
1995,5,31,MB,1059108,54.4,-98.47,5/31/95,0/0/00,LTG,835.60,1,INT,6,89,363
1995,5,31,MB,1060108,54.31,-98.27,5/31/95,0/0/00,LTG,634.40,1,INT,6,89,363
1995,6,10,MB,1077105,57.02,-101.03,6/10/95,0/0/00,LTG,3797.50,1,INT,6,88,346
1995,6,4,MB,1078106,54.47,-93.87,6/4/95,0/0/00,LTG,28424.00,1,EXT,6,89,365
1995,6,11,MB,1085105,57.93,-101.6,6/11/95,0/0/00,LTG,1681.90,1,EXT,5,71,279
1995,6,13,MB,1094101,55.08,-96.08,6/13/95,0/0/00,LTG,6475.40,1,INT,6,89,365
1995,6,13,MB,1095101,55.07,-96.17,6/13/95,0/0/00,LTG,524.10,1,INT,6,89,365
1995,6,12,MB,1096106,54.56,-94.84,6/12/95,0/0/00,LTG,10462.60,1,INT,6,89,365
1995,6,12,MB,1097106,55.19,-95.42,6/12/95,0/0/00,LTG,16646.70,1,INT,6,89,360
1995,6,12,MB,1107106,54.47,-94.4,6/12/95,0/0/00,LTG,10245.90,1,INT,6,89,365
1995,6,12,MB,1109000,54.02,-93.5,6/12/95,0/0/00,LTG,2014.00,1,EXT,6,89,364
1995,6,14,MB,1113105,56.06,-100.68,6/14/95,0/0/00,LTG,41664.90,1,INT,6,88,353
1995,6,15,MB,1118101,56,-95.92,6/15/95,0/0/00,LTG,1933.00,1,INT,6,89,360
1995,6,14,MB,1121107,53.5,-95.08,6/14/95,0/0/00,LTG,11019.30,1,INT,6,89,368
1995,6,12,MB,1129106,54.55,-93.88,6/12/95,0/0/00,LTG,1956.80,1,EXT,6,89,365
1995,6,14,MB,1132107,54.23,-94.2,6/14/95,0/0/00,LTG,26811.10,1,INT,6,89,364
1995,6,14,MB,1134104,54.27,-96.05,6/14/95,0/0/00,LTG,2149.90,1,INT,6,89,364
1995,6,16,MB,1139102,57.96,-97.89,6/16/95,0/0/00,LTG,4689.10,1,EXT,5,71,280
1995,6,16,MB,1140101,55.95,-95.58,6/16/95,0/0/00,LTG,8315.00,1,INT,6,89,360
1995,6,15,MB,1146107,54.1,-94.1,6/15/95,0/0/00,LTG,5000.00,1,INT,6,89,364
1995,6,18,MB,1151102,56.96,-100.35,6/18/95,0/0/00,LTG,20169.20,1,INT,6,88,349
1995,6,18,MB,1157105,56.37,-101.49,6/18/95,0/0/00,LTG,2525.90,1,INT,6,88,344
1995,6,18,MB,1161102,56.25,-100.51,6/18/95,0/0/00,LTG,948.30,1,INT,6,88,353
1995,6,18,MB,1163102,56.31,-99.86,6/18/95,0/0/00,LTG,35809.20,1,INT,6,88,353
1995,6,18,MB,1168102,56.42,-100.31,6/18/95,0/0/00,LTG,8670.10,1,INT,6,88,353
1995,6,18,MB,1170102,56.81,-98.63,6/18/95,0/0/00,LTG,28588.70,1,INT,6,88,349
1995,6,18,MB,1171102,56.98,-99.02,6/18/95,0/0/00,LTG,3681.40,1,INT,6,88,349
1995,6,18,MB,1175105,55.93,-101.15,6/18/95,0/0/00,LTG,37282.10,1,INT,6,88,344
1995,6,18,MB,1177105,56.48,-101.13,6/18/95,0/0/00,LTG,31682.20,1,INT,6,88,344
1995,6,17,MB,1179107,54.02,-93.07,6/17/95,0/0/00,LTG,1403.60,1,EXT,6,89,364
1995,6,17,MB,1180107,53.95,-93.83,6/17/95,0/0/00,LTG,2924.60,1,EXT,6,89,364
1995,6,17,MB,1181107,53.43,-95.63,6/17/95,0/0/00,LTG,14889.50,1,INT,6,89,368
1995,6,16,MB,1186106,55,-94.85,6/16/95,0/0/00,LTG,4325.30,1,EXT,6,89,360
1995,6,19,MB,1187000,55.52,-101.45,6/19/95,0/0/00,LTG,33896.20,1,INT,6,88,353
1995,6,19,MB,1193105,56.18,-101.5,6/19/95,0/0/00,LTG,24468.30,1,INT,6,88,344
1995,6,18,MB,1195105,56.2,-101.83,6/18/95,0/0/00,LTG,44926.60,1,INT,6,88,344
1995,6,20,MB,1201000,56.57,-100.56,6/20/95,0/0/00,LTG,15583.60,1,INT,6,88,349
1995,7,18,MB,1209101,57,-97.58,7/18/95,0/0/00,LTG,12135.40,1,EXT,6,88,350
1995,6,21,MB,1211108,54.78,-98.93,6/21/95,0/0/00,LTG,2574.40,1,INT,6,89,363
1995,6,21,MB,1216105,57.08,-101.56,6/21/95,0/0/00,LTG,2485.10,1,INT,6,88,344
1995,6,20,MB,1221104,53.85,-97.63,6/20/95,0/0/00,LTG,3163.90,1,INT,6,89,366
1995,6,21,MB,1222107,54.03,-95.33,6/21/95,0/0/00,LTG,8241.70,1,INT,6,89,364
1995,6,21,MB,1227103,56.62,-94.97,6/21/95,0/0/00,LTG,20052.40,1,EXT,6,89,360
1995,6,21,MB,1228103,56.08,-94.23,6/21/95,0/0/00,LTG,3766.90,1,EXT,6,89,360
1995,6,23,MB,1230101,56.37,-98.5,6/23/95,0/0/00,LTG,83512.30,1,INT,6,88,350
1995,6,16,MB,1232106,54.85,-95.67,6/16/95,0/0/00,LTG,3880.80,1,INT,6,89,365
1995,6,24,MB,1233101,55.78,-96.25,6/24/95,0/0/00,LTG,21689.70,1,INT,6,89,360
1995,6,27,MB,1234000,55.77,-99.1,6/27/95,0/0/00,LTG,789.30,1,INT,6,88,353
1995,6,24,MB,1237101,55.22,-96.25,6/24/95,0/0/00,LTG,596.20,1,INT,6,89,362
1995,6,24,MB,1238101,55.22,-95.92,6/24/95,0/0/00,LTG,2242.40,1,INT,6,89,362
1995,6,20,MB,1239102,57.21,-99.51,6/20/95,0/0/00,LTG,42839.60,1,INT,6,88,349
1995,6,23,MB,1242101,55.68,-99.67,6/23/95,0/0/00,LTG,36469.70,1,INT,6,88,356
1995,7,3,MB,1256101,56.24,-96.89,7/3/95,0/0/00,LTG,42313.90,1,INT,6,88,355
1995,7,1,MB,1259103,56.91,-94.4,7/1/95,0/0/00,LTG,762.60,1,EXT,5,71,281
1995,7,8,MB,1267104,53.82,-96.95,7/8/95,0/0/00,LTG,356.30,1,INT,6,89,367
1995,7,10,MB,1283101,55.38,-95.75,7/10/95,0/0/00,LTG,334.40,1,INT,6,89,362
1995,7,16,MB,1287104,54.65,-96.72,7/16/95,0/0/00,LTG,800.60,1,INT,6,89,365
1995,7,15,MB,1290101,56.73,-97.45,7/15/95,0/0/00,LTG,454.60,1,EXT,6,88,350
1995,6,19,MB,1294105,55.92,-101.92,6/19/95,0/0/00,LTG,9987.20,1,INT,6,88,344
1995,8,6,MB,1296108,54.89,-97.38,8/6/95,0/0/00,LTG,283.90,1,INT,6,89,363
1995,5,16,MB,2010201,53.83,-101.23,5/16/95,0/0/00,MAN,229.70,2,INT,9,148,668
1995,5,17,MB,2011201,53.68,-100.38,5/17/95,0/0/00,MAN,297.50,2,INT,9,148,667
1995,5,31,MB,2023204,54.74,-100.36,5/31/95,0/0/00,LTG,7206.40,2,INT,6,88,359
1995,5,31,MB,2024204,54.62,-101.43,5/31/95,0/0/00,MAN,1529.80,2,INT,6,88,359
1995,6,3,MB,2031204,54.83,-99.02,6/3/95,0/0/00,LTG,539.70,2,INT,6,89,363
1995,6,13,MB,2036202,54.98,-101.11,6/13/95,0/0/00,LTG,2523.30,2,INT,6,88,359
1995,6,17,MB,2059204,55.22,-99.68,6/17/95,0/0/00,LTG,2287.20,2,INT,6,88,357
1995,6,17,MB,2061204,55.39,-99.59,6/17/95,0/0/00,LTG,2760.20,2,INT,6,88,357
1995,6,21,MB,2065204,55.68,-100.39,6/21/95,0/0/00,LTG,37557.60,2,INT,6,88,353
1995,6,21,MB,2066205,53.8,-99.05,6/21/95,0/0/00,LTG,324.60,2,INT,9,148,670
1995,6,21,MB,2067205,53.8,-99.08,6/21/95,0/0/00,LTG,345.80,2,INT,9,148,670
1995,6,21,MB,2068205,53.72,-99.4,6/21/95,0/0/00,LTG,349.10,2,INT,9,148,666
1995,4,19,MB,4003408,51.88,-98.28,4/19/95,0/0/00,MAN,446.10,4,INT,9,148,676
1995,4,23,MB,4006408,51.13,-98.48,4/23/95,0/0/00,MAN,255.90,4,INT,9,155,723
1995,6,16,MB,4043400,52.2,-98.3,6/16/95,0/0/00,LTG,2521.80,4,INT,9,148,676
1995,10,9,MB,4057406,51.5,-97.58,10/9/95,0/0/00,MAN,2763.90,4,INT,9,155,724
1995,8,12,NF,614,52.33,-61.17,8/12/95,0/0/00,LTG,200.00,NA,NA,5,86,328
1995,8,29,NF,619,54.77,-61.32,8/29/95,0/0/00,LTG,200.00,NA,NA,5,78,311
1995,5,30,NP,PA3,53.6379,-106.5942,5/30/95,5/30/95,UNK,375.00,PA,INT,9,149,689
1995,6,17,NWT,CR-002,61.666,-108.997,6/17/95,6/17/95,LTG,200.00,CR,NA,5,69,262
1995,6,10,NWT,EV-002,66.469,-132.189,6/10/95,6/10/95,LTG,3100.00,EV,NA,4,53,210
1995,6,10,NWT,EV-003,66.027,-133.069,6/10/95,6/10/95,LTG,545.00,EV,NA,4,51,195
1995,6,16,NWT,FS-008,62.467,-124.333,6/16/95,6/17/95,LTG,46000.00,FS,NA,4,51,196
1995,6,15,NWT,FS-012,63.485,-124.402,6/15/95,6/20/95,LTG,428100.00,FS,NA,4,51,196
1995,6,15,NWT,FS-013,62.773,-124.566,6/15/95,6/20/95,LTG,119000.00,FS,NA,4,51,196
1995,6,14,NWT,FS-014,61.771,-120.212,6/14/95,6/21/95,LTG,267000.00,FS,NA,4,63,236
1995,6,23,NWT,FS-017,63.765,-125.598,6/23/95,6/24/95,LTG,8500.00,FS,NA,4,51,196
1995,6,23,NWT,FS-018,63.14,-124.464,6/23/95,6/24/95,LTG,16000.00,FS,NA,4,51,196
1995,6,23,NWT,FS-019,63.004,-125.357,6/23/95,6/25/95,LTG,14000.00,FS,NA,4,51,197
1995,6,22,NWT,FS-020,63.148,-124.362,6/22/95,6/25/95,LTG,1700.00,FS,NA,4,51,196
1995,6,15,NWT,FS-021,63.507,-123.813,6/15/95,6/25/95,LTG,1000.00,FS,NA,4,56,222
1995,6,23,NWT,FS-022,63.366,-119.624,6/23/95,6/25/95,LTG,15700.00,FS,NA,4,59,228
1995,6,23,NWT,FS-023,63.103,-124.32,6/23/95,6/27/95,LTG,4150.00,FS,NA,4,51,196
1995,6,29,NWT,FS-024,62.713,-121.754,6/29/95,6/29/95,LTG,438000.00,FS,NA,4,63,236
1995,7,16,NWT,FS-044,63.282,-125.306,7/16/95,7/27/95,LTG,2200.00,FS,NA,4,51,197
1995,7,17,NWT,FS-045,62.264,-121.105,7/17/95,8/3/95,LTG,145000.00,FS,NA,4,63,236
1995,8,18,NWT,FS-050,62.074,-121.476,8/18/95,8/21/95,LTG,6800.00,FS,NA,4,63,236
1995,7,15,NWT,FS-053,63.95,-124.867,7/15/95,8/28/95,LTG,1620.00,FS,NA,4,51,196
1995,4,28,NWT,HY-001,61.491,-118.133,4/28/95,4/28/95,MAN,200.00,HY,NA,4,64,242
1995,6,3,NWT,HY-010,63.2,-119.626,6/3/95,6/3/95,LTG,1050000.00,HY,NA,4,60,231
1995,8,13,NWT,HY-025,61.038,-118.99,8/13/95,8/13/95,LTG,50000.00,HY,NA,4,64,242
1995,6,22,NWT,JF-004,60.85,-124.083,6/22/95,6/24/95,LTG,4450.00,JF,NA,4,62,235
1995,6,23,NWT,JF-005,61.65,-123.95,6/23/95,6/23/95,LTG,2000.00,JF,NA,4,62,235
1995,6,23,NWT,JF-010,61.733,-122.567,6/23/95,6/24/95,LTG,970.00,JF,NA,4,62,235
1995,6,23,NWT,JF-011,61.598,-125.179,6/23/95,6/24/95,LTG,580.00,JF,NA,4,61,234
1995,6,23,NWT,JF-013,61.336,-125.39,6/23/95,6/24/95,LTG,1050.00,JF,NA,4,61,234
1995,5,13,NWT,SM-P01,60.877,-112.783,5/13/95,5/28/95,MAN,15996.00,SM,NA,9,136,574
1995,5,27,NWT,VQ-002,64.584,-126.664,5/27/95,5/28/95,MAN,53000.00,VQ,NA,4,51,195
1995,6,6,NWT,VQ-009,65.053,-125.943,6/6/95,6/6/95,MAN,58500.00,VQ,NA,4,55,217
1995,6,23,NWT,VQ-014,64.18,-123.68,6/23/95,6/24/95,LTG,4600.00,VQ,NA,4,58,225
1995,7,1,NWT,VQ-023,65.808,-131.245,7/1/95,7/9/95,LTG,5000.00,VQ,NA,4,51,195
1995,7,2,NWT,VQ-024,65.24,-121.612,7/2/95,7/10/95,LTG,1700.00,VQ,NA,4,52,204
1995,7,12,NWT,VQ-028,64.322,-126.24,7/12/95,7/18/95,LTG,19000.00,VQ,NA,4,51,196
1995,8,2,NWT,VQ-031,64.1,-120.75,8/2/95,8/6/95,LTG,16000.00,VQ,NA,4,59,229
1995,8,2,NWT,VQ-033,64.233,-122.233,8/2/95,8/8/95,LTG,30000.00,VQ,NA,4,55,218
1995,8,11,NWT,VQ-046,65.476,-126.873,8/11/95,8/12/95,LTG,200.00,VQ,NA,4,55,217
1995,8,3,NWT,VQ-049,64.491,-123.263,8/3/95,8/13/95,LTG,800.00,VQ,NA,4,55,218
1995,8,16,NWT,VQ-052,65.952,-120.768,8/16/95,8/20/95,LTG,2500.00,VQ,NA,4,52,202
1995,6,25,NWT,ZF-012,63.537,-117.274,6/25/95,6/25/95,LTG,2000.00,ZF,NA,4,59,227
1995,7,18,NWT,ZF-031,64.781,-119.421,7/18/95,7/20/95,LTG,550.00,ZF,NA,4,59,227
1995,8,3,NWT,ZF-032,63.098,-116.748,8/3/95,8/3/95,LTG,1000.00,ZF,NA,4,59,227
1995,8,20,ON,CHA29,48.3331,-83.6513,8/20/95,8/20/95,MAN,6339.50,NER,INT,6,96,405
1995,6,13,ON,COC11,51.9346,-81.9745,6/13/95,6/14/95,LTG,1250.00,NER,EXT,15,217,1028
1995,6,16,ON,COC12,51.9013,-82.1845,6/16/95,6/17/95,LTG,9000.00,NER,EXT,15,217,1028
1995,6,16,ON,COC13,52.1788,-82.2943,6/16/95,6/17/95,LTG,275.00,NER,EXT,15,217,1028
1995,6,13,ON,COC15,53.8051,-84.988,6/13/95,6/18/95,LTG,3000.00,NER,EXT,15,216,1024
1995,6,19,ON,COC23,50.1847,-81.3222,6/19/95,6/22/95,LTG,10767.00,NER,INT,6,96,401
1995,6,22,ON,COC24,49.8162,-80.7776,6/22/95,6/22/95,LTG,1092.00,NER,INT,6,96,399
1995,6,25,ON,COC33,50.2615,-80.8106,6/25/95,6/25/95,LTG,390.00,NER,INT,6,96,399
1995,7,4,ON,COC36,50.3603,-80.768,7/4/95,8/5/95,LTG,33344.00,NER,EXT,6,96,399
1995,8,6,ON,COC37,49.3867,-81.7509,8/6/95,8/8/95,LTG,210.00,NER,INT,6,96,401
1995,8,9,ON,COC38,50.098,-81.6362,8/9/95,8/9/95,MAN,3040.00,NER,INT,6,96,400
1995,6,19,ON,DRY26,49.2709,-91.4535,6/19/95,6/20/95,LTG,920.00,NWR,INT,6,93,382
1995,6,20,ON,DRY29,49.734,-91.8274,6/20/95,6/20/95,LTG,1544.00,NWR,INT,6,91,378
